Date,AAK.ST,AKEL-D.ST,ALFA.ST,ALIV-SDB.ST,ASSA-B.ST,ATCO-B.ST,AXFO.ST,BALD-B.ST,BEIJ-B.ST,BOL.ST,CAST.ST,EPI-A.ST,EQT.ST,ERIC-B.ST,ESSITY-B.ST,EVO.ST,FABG.ST,GETI-B.ST,HEXA-B.ST,HM-B.ST,HOLM-B.ST,INDT.ST,INDU-A.ST,INVE-B.ST,KINV-B.ST,LATO-B.ST,LIFCO-B.ST,LUND-B.ST,NCC-B.ST,NDA-SE.ST,PEAB-B.ST,SAAB-B.ST,SAGA-B.ST,SAND.ST,SAVE.ST,SCA-B.ST,SEB-A.ST,SECT-B.ST,SHB-A.ST,SKA-B.ST,SKF-B.ST,SOBI.ST,SSAB-B.ST,SWEC-B.ST,SWED-A.ST,TELIA.ST,VOLCAR-B.ST,VOLV-B.ST
2010-01-19,22.857241873316816,,72.18236904472339,288.9493874942555,34.329036567532036,10.961036411347653,29.13252830505371,2.3611109256744385,6.435697576062132,67.71039050768294,30.58347501107631,,,44.208270032695154,,,14.123888928155132,78.91000438366657,12.753201484680176,106.78645019925897,56.13643113461286,12.527811646243697,58.246038860164276,21.875396777993423,35.6017064192709,20.023223019447645,,73.1887439690014,32.04621541158614,64.94971678952334,20.797351299910343,22.24427290992564,,54.160269489222266,,5.550430718803256,22.419641522813397,4.835927128270049,31.817245385687848,64.37837351352856,74.01958861660871,24.616724014282227,53.42534093851353,12.247903009951425,28.57813314095858,19.974700048988463,,43.46751871723559
2010-01-20,22.7921215562346,,73.47005967824228,282.4248013527978,34.02344320836627,10.91536692922052,29.268023440298943,2.409722089767456,6.618530536044843,69.30584238151665,30.045028862953217,,,44.491044964962306,,,14.002393688049477,78.19909085053847,12.753200601881762,108.31007606786356,55.980496603683385,12.864128671062923,58.56607554261114,22.06998842625975,35.91468521849175,20.54218343509141,,73.9206340762351,31.980684137100337,64.28423655109353,20.888165848542865,21.937154671218778,,54.22380832538183,,5.4551897048950195,22.608045909561646,4.89562991830846,31.86567025849031,64.64461934860698,74.13877958684485,25.727895736694336,53.87239992658855,12.50413795292723,28.659550704884378,19.954866301360724,,43.598940239072476
2010-01-21,22.59676081059053,,73.89929841475772,285.22108958174545,33.64144601568229,10.698431472152683,29.064775983761972,2.409722089767456,6.472265450472566,67.5189397335609,29.506586389381482,,,44.33394575796186,,,13.941644817117057,78.80842688916427,12.48750988011498,107.98929901953261,56.292370486974065,12.864127560948345,57.12591002091118,22.021339906177385,35.83644458772183,20.455687555773505,,73.50241391638289,31.45640206606405,62.77584252059964,20.479489142492312,22.06878022687238,,53.366134609020264,,5.497518396186673,22.089942339978442,5.0030945974388015,31.429813632262892,63.206891320070696,72.94683383443042,26.155269622802734,52.9782462336409,12.35039991106663,28.70026397705078,19.796176609573408,,43.2046778925143
2010-01-22,22.27115821838379,,72.25391387939453,285.6870556999655,33.97250285085633,10.3673128336834,29.810027751012743,2.409722089767456,6.23458205086354,65.15769444100754,28.96815087491195,,,44.64814997245005,,,13.668280646942014,77.18351377344189,11.956124340429229,106.92010056645496,57.227968184328866,12.527808311246416,55.20572344462077,21.72945014738682,34.897492139956015,20.06646917145247,,72.97964234986057,29.818048477172855,61.88856740652459,19.843760368992033,21.89328243136124,,51.96846008300781,,5.449898667130973,21.750823465860996,5.098618969271325,30.945533563089565,61.76916122436523,71.45691307146663,26.497167587280273,51.234659963435455,12.29915007225218,28.293166167544623,19.669232099928763,,41.72618865966797
2010-01-25,22.140915003782577,,71.21661110178553,282.89075797300353,33.539581130520915,10.315936391400824,29.132523988215876,2.388887882232666,6.0700338891593475,65.47678360597298,28.106638761660005,,,43.988325094624344,,,13.394913509027223,77.43742615394885,11.601869188731754,106.27861013341483,55.5126831902398,12.611888197865797,54.40563524429722,21.502426147460938,35.05398777678259,19.677247810786685,,72.14317823711194,29.621447103496624,60.956895562339355,19.29885074216627,22.112653805165152,,51.39667145708511,,5.402276928304732,21.19503964434613,5.015034787994652,30.945536197915587,61.18342819072565,71.5761070870949,26.497167587280273,51.681743275467134,12.094164848327635,27.499334710838234,19.71286784659192,,41.3976380052708
2010-01-26,22.726996027377993,,71.53853231401585,284.288991460737,33.412246901775895,10.304516449607043,28.997018638137963,2.4583330154418945,6.106598681449785,64.20043182373047,28.645090166988066,,,43.76838066789197,,,13.273411933600165,77.84363995528327,11.956126264717811,106.94683408566343,55.512682295114985,12.464750010625327,54.885690265231666,21.437561516205363,35.053989351152545,19.763742429793147,,71.51585131619883,29.752519128237783,61.045631642728594,19.52589473261369,21.586161375302012,,52.3496443912366,,5.412859512836562,21.23271956647128,5.194144166611552,30.54197055502948,60.7041838217188,71.45691261795888,27.69381332397461,50.921716794199604,12.042919822213635,26.92939476950887,19.518476444339814,,40.83910232065497
2010-01-27,22.140915833808553,,71.5385212617762,281.4926417151163,33.488634431706295,10.247430144551005,28.997018638137963,2.4305551052093506,6.179731844159388,63.65798038830525,28.968154907226562,,,44.616729738833264,,,13.334163726468445,77.2850726177719,11.690433394342632,107.58835253508308,55.200828872808884,12.380671378494805,54.72567367553711,21.45377858764278,34.819252014160156,19.201533938414297,,70.47031642689424,29.55591760596511,60.46889522020907,19.29885193787885,21.542289184919998,,52.09551657532528,,5.402277667186384,20.72403939396287,5.015035488147756,30.073832182251394,61.076921183156394,71.1589305602416,27.35191535949707,49.669903217530035,12.145412157102216,26.3391056863849,19.284416250610576,,40.379124765862215
2010-01-28,22.466518545517115,,73.54160606968757,282.4248763506685,33.92157938012544,10.504328701495044,28.997028832892425,2.319443941116333,6.234582696041746,65.7958737510994,29.18352236002268,,,44.930932055885044,,,13.546781453630839,79.21468355026488,12.398944603668921,116.20109558105467,55.980488521952026,12.695968139305313,56.005806393093536,21.534858622324972,35.445213667310604,19.461013793945312,,71.20220468290184,30.14572007592578,62.11037877780288,19.934577440066445,21.27904307178665,,54.001459833993984,,5.486935893387205,21.50119450382757,5.146381162523073,31.316823531906223,61.502915640124876,73.36401594099343,27.77928924560547,51.145252350054875,12.09416619718969,27.15329916435782,19.808080664795646,,42.0876055901629
2010-01-29,22.531637531571015,,70.96622483835422,282.8908576905447,32.4954406561821,9.973404631276676,29.132526240775196,2.3611109256744385,6.198015050014152,63.179357517100804,29.398907142733602,,,44.93092499472435,,,13.486033495626874,79.31623144606795,12.015167603186185,117.077505405971,55.66861837365654,12.506789639399218,54.725672425894906,21.03215903524227,34.428019966519884,19.461016051113347,,70.36574049937006,29.16270649779831,60.424517921924355,19.616713663085935,21.58615947589885,,51.14254149922946,,5.190630902473882,20.841788335708134,5.1941440004519634,30.703394754303623,61.130167794049385,68.11949061090023,27.522865295410156,49.178123820954106,12.145413427549062,25.769178894402717,19.514514962636134,,40.7076751055378
2010-02-01,22.206035841780295,,72.25390933338295,298.2704153568787,32.597302501954935,10.253138775488187,29.132526553906743,2.3611109256744385,6.325998187433835,63.49843402937346,29.183523178100586,,,45.30796779252566,,,13.212669449823803,80.94114065917091,11.808518009936435,117.10425403896926,55.0448894181065,12.590868423133074,55.845785576956615,21.161889488194127,34.34977477780649,19.806990370286247,,70.5748482754356,29.031642789791317,60.779452787126814,19.29885371075823,20.796424743993285,,51.23785360662766,,5.312328614872821,20.865336272654684,5.074737813549213,31.300675803594793,61.1834144301845,68.41745687154585,27.0100154876709,49.58048821556455,12.299151443976232,26.298397423952025,19.732702312357063,,40.70768222092858
2010-02-02,22.79211844788709,,73.39851883574539,320.6407165527344,33.666900634765625,10.418696896468747,29.268030779965077,2.388887882232666,6.325998187433835,65.8596767526599,29.29121600066711,,,46.59619948914608,,,13.820147559508852,82.2613842315147,12.487510026797349,119.9376328998738,55.82456705216266,12.590869066599188,56.32584102704997,21.648366603584787,35.67994418174359,19.677247280544705,,71.51586062409157,30.014647454012305,62.55402707551312,19.75294285879766,21.05967014271273,,52.603765781808946,,5.359947620587538,21.666041785265158,5.194143295288086,31.6235290032109,62.72765325603195,68.83464567006615,27.35191535949707,51.145248377672196,12.14541244506836,27.275427679148333,19.954870314241706,,41.791899556617906
2010-02-03,23.18284311257513,,73.61313156551708,321.1068126454073,33.66690030492032,10.572834544172414,29.53902754610653,2.3611109256744385,6.3991317833834644,68.02948760986328,29.50658858897855,,,46.250583158544295,,,13.577157974696705,81.65203470557184,12.517030742422175,120.12472946448179,56.29235639464989,12.653928305091304,57.44595850223185,21.59972085418118,35.758195007675205,19.634002326315294,,72.03863186676602,30.53893022714527,62.99766953713379,20.47948442390158,21.32291355885802,,50.92019994005308,,5.396986885263974,21.80733632455836,5.1941440004519634,31.5589599609375,63.260141319836016,69.31141316578957,27.608339309692383,51.8605663520476,12.145412508886325,27.58074963078059,20.073879336070764,,42.71184729820734
2010-02-04,23.182844704027936,,74.61468281161658,321.57271185980903,34.02343653342541,10.704139894278862,30.081031866647752,2.388887882232666,6.618529735372095,66.75313146918572,29.829658434238283,,,46.062058466980005,,,13.820144434084838,80.89035576729623,12.576073503703844,118.20018861696005,55.668620769794174,13.158403157182791,56.645881475404245,21.291617521798344,35.60170563090455,19.288027334533282,,71.30676030266214,30.08018014009306,62.11037683944314,20.388671096041893,21.059669716447576,,53.5567356378193,,5.481645057432647,21.661328461429246,5.026976051219275,31.13924746165795,63.04713551542817,68.7750381085594,27.77928924560547,51.36878625724618,12.094164168394972,27.438268219241355,20.192893926730733,,44.42031720923352
2010-02-05,22.20603660371862,,72.25390778740947,312.25188977439774,33.53957103737122,10.401567496836211,29.539027368206757,2.375,6.581963539123536,62.828350342681766,29.614282028225105,,,46.12489647486344,,,13.24304570116561,78.90999914385543,11.808519391483907,116.22214373421234,56.604234727401305,13.284523010253906,54.40563348190622,20.740276686760073,34.58451295621957,19.115040683746336,,70.67943437822588,29.228239059448246,60.5132535495003,20.070808860893113,20.357681274414062,,51.84138649710855,,5.307036594355263,20.545057228612222,4.943392170072805,29.863977486727293,61.76915495716132,67.16591128625234,27.608339309692383,49.3569553740794,11.889180063872631,25.748819013588022,19.93502892246751,,41.72619273824906
2010-02-08,22.010672434231452,,71.8962123515902,309.4555911578341,33.61596753683955,10.264555432039185,29.74227583293099,2.381943941116333,5.704367715343662,62.54119544642491,29.506591602731966,,,45.05660062121431,,,13.21267024210551,78.24987114892579,11.897080525774237,116.30234687684185,56.29236566554234,13.284523251972374,53.76557624410595,20.23757763916637,34.66275207246133,18.855559503464473,,69.84298128070253,29.3593077399373,59.892159014300354,20.02539752751663,20.620923943897818,,51.07901009741221,,5.264706265310056,20.34723885947032,5.134441278669616,29.783263644456476,62.1951528318513,67.04673979348719,28.206663131713867,48.73105554756897,11.889178955994677,26.52230221520705,19.637489471917583,,43.368950508525494
2010-02-09,21.489715576171875,,71.53853530396881,301.9988168861781,33.5141171668374,10.144669213837636,29.471278023302695,2.3055551052093506,6.399130821228027,60.945733965659635,28.968154907226562,,,45.370805766822144,,,12.817809064306205,79.26544964657312,11.277135731078122,115.7410037687455,55.668622938069426,13.074326284923966,53.125497727167044,20.253793956229227,33.802052150850876,18.12036247069133,,69.84297571486152,29.22823743340055,60.64635492765477,19.25344444467927,20.31380351046166,,50.507248567479905,,5.307036734327301,20.62983551767395,4.95533319296835,29.91240631929301,61.236662195083944,65.85477726800102,28.46308708190918,48.59692691062514,12.86286271158215,26.257686570033243,19.835848832011816,,41.39764262354652
2010-02-10,21.75019702540971,,72.25392489340166,303.8630110062893,34.53277845057761,10.435821318864907,29.94552803039551,2.388887882232666,6.362564563751222,63.81753104073661,29.075835707627665,,,45.84210721684521,,,12.939305156043387,81.24580932047922,11.749475495414476,117.23788674226051,55.04487879262806,12.990245819091797,54.725671716638516,20.221358236543843,33.958544197542764,17.947380588604855,,69.42476077196075,31.19427396185521,59.18232639891174,19.934578848479216,20.357679419139295,,51.619036389195095,,5.28322580708627,19.99398431886356,5.074737916917055,30.800253595583964,63.26014161919932,67.94068125441437,28.03571319580078,50.78758727916027,12.094164848327635,26.318752439745097,20.03420451670788,,42.94184012880878
2010-02-11,21.4897109366752,,72.61158832692128,298.2704402515723,34.50730183184755,10.287392281496073,30.216531076584307,2.3333330154418945,6.325998738245146,62.349725879243174,29.29121145905286,,,44.930936713382636,,,12.848178772388765,80.58568699320604,11.660910938532407,116.97058694118103,55.66862564519174,13.200443365900906,53.28551718432033,20.27001304011191,35.60170373379063,18.07712208391672,,68.69287323370212,31.521940846995,59.5372314453125,19.61671553772987,20.796423718255227,,51.015498418905395,,5.317618023314294,19.97043451051081,4.776224625733904,30.493541826012105,63.04713303458626,67.46390319718111,27.35191535949707,47.79218893529442,11.88918060604062,26.461233226323742,20.27224175000447,,42.38329903402159
